Recall          Precision 
0.050000	0.387907
0.100000	0.384677
0.150000	0.305753
0.200000	0.277791
0.250000	0.253168
0.300000	0.244388
0.350000	0.233111
0.400000	0.217290
0.450000	0.204447
0.500000	0.190954
0.550000	0.180274
0.600000	0.169604
0.650000	0.159620
0.700000	0.148546
0.750000	0.135931
0.800000	0.123468
0.850000	0.109354
0.900000	0.096318
0.950000	0.083269
1.000000	0.066511
