Recall      Precision  
0.050000	0.172921
0.100000	0.116864
0.150000	0.091897
0.200000	0.077800
0.250000	0.067871
0.300000	0.060148
0.350000	0.053732
0.400000	0.048463
0.450000	0.044656
0.500000	0.040828
0.550000	0.038083
0.600000	0.035694
0.650000	0.033374
0.700000	0.031185
0.750000	0.029407
0.800000	0.027667
0.850000	0.025863
0.900000	0.024160
0.950000	0.022335
1.000000	0.019874
