Recall      Precision 
0.050000	0.243362
0.100000	0.216870
0.150000	0.179234
0.200000	0.158351
0.250000	0.140643
0.300000	0.126856
0.350000	0.114931
0.400000	0.104051
0.450000	0.094256
0.500000	0.084789
0.550000	0.077630
0.600000	0.070976
0.650000	0.065010
0.700000	0.059797
0.750000	0.054828
0.800000	0.049936
0.850000	0.044779
0.900000	0.039823
0.950000	0.035560
1.000000	0.030585
