        NN     FT     ST      E       DCG
No.125: 0.000	 0.000	 0.000	 0.000	 0.146
No.126: 0.000	 0.000	 0.000	 0.000	 0.158
No.127: 0.000	 0.000	 0.000	 0.000	 0.170
No.128: 0.000	 0.000	 0.000	 0.000	 0.165
No.129: 0.000	 0.000	 0.000	 0.000	 0.161
No.130: 0.000	 0.000	 0.000	 0.000	 0.151
No.131: 0.000	 0.000	 0.000	 0.000	 0.154
No.132: 0.000	 0.000	 0.000	 0.000	 0.157
No.133: 0.000	 0.000	 0.000	 0.000	 0.166
No.134: 0.000	 0.000	 0.000	 0.000	 0.147
No.135: 0.000	 0.000	 0.000	 0.000	 0.158
No.136: 0.000	 0.000	 0.000	 0.000	 0.158
No.137: 0.000	 0.000	 0.000	 0.000	 0.146
No.138: 0.000	 0.000	 0.000	 0.000	 0.159
No.139: 0.000	 0.000	 0.000	 0.000	 0.167
No.140: 0.000	 0.000	 0.000	 0.000	 0.147
No.141: 0.000	 0.000	 0.000	 0.000	 0.150
No.142: 0.000	 0.000	 0.000	 0.000	 0.155
No.143: 0.000	 0.000	 0.000	 0.000	 0.147
No.144: 0.000	 0.000	 0.000	 0.000	 0.186
No.145: 0.000	 0.000	 0.000	 0.000	 0.146
No.146: 0.000	 0.000	 0.000	 0.000	 0.162
No.147: 0.000	 0.000	 0.000	 0.000	 0.146
No.148: 0.000	 0.000	 0.000	 0.000	 0.147
No.149: 0.000	 0.000	 0.000	 0.000	 0.147
No.150: 0.000	 0.000	 0.000	 0.000	 0.162
No.151: 0.000	 0.000	 0.000	 0.000	 0.158
No.152: 0.000	 0.000	 0.000	 0.000	 0.160
No.153: 0.000	 0.000	 0.000	 0.054	 0.217
No.154: 0.000	 0.000	 0.000	 0.000	 0.150
No.155: 0.000	 0.000	 0.000	 0.000	 0.154
No.156: 0.000	 0.000	 0.000	 0.000	 0.149
No.157: 0.000	 0.000	 0.000	 0.000	 0.148
No.158: 0.000	 0.000	 0.200	 0.054	 0.200
No.159: 0.000	 0.000	 0.000	 0.054	 0.224
No.160: 0.000	 0.000	 0.000	 0.000	 0.147
No.161: 0.000	 0.000	 0.000	 0.000	 0.157
No.162: 0.000	 0.000	 0.000	 0.000	 0.163
No.163: 0.000	 0.000	 0.000	 0.000	 0.161
No.164: 0.000	 0.000	 0.000	 0.000	 0.160
No.165: 0.000	 0.000	 0.000	 0.000	 0.168
No.166: 0.000	 0.000	 0.000	 0.000	 0.167
No.167: 0.000	 0.000	 0.000	 0.000	 0.157
No.168: 0.000	 0.000	 0.000	 0.000	 0.153
No.169: 0.000	 0.000	 0.000	 0.000	 0.168
No.170: 0.000	 0.000	 0.000	 0.000	 0.163
No.171: 0.000	 0.000	 0.000	 0.000	 0.178
No.172: 0.000	 0.000	 0.000	 0.000	 0.167
No.173: 0.000	 0.000	 0.000	 0.000	 0.153
No.174: 0.000	 0.000	 0.000	 0.000	 0.155
No.175: 0.000	 0.000	 0.000	 0.000	 0.185
No.176: 0.000	 0.000	 0.000	 0.000	 0.156
No.177: 0.000	 0.000	 0.000	 0.000	 0.173
No.178: 0.000	 0.000	 0.000	 0.000	 0.157
No.179: 0.000	 0.000	 0.000	 0.000	 0.157
No.180: 0.000	 0.000	 0.000	 0.000	 0.153
No.181: 0.000	 0.000	 0.250	 0.056	 0.231
No.182: 0.000	 0.000	 0.000	 0.000	 0.157
No.183: 0.000	 0.000	 0.000	 0.000	 0.156
No.184: 0.000	 0.000	 0.000	 0.000	 0.156
No.185: 0.000	 0.000	 0.000	 0.000	 0.155
No.186: 0.000	 0.000	 0.000	 0.056	 0.197
No.187: 0.000	 0.000	 0.000	 0.000	 0.157
No.188: 0.000	 0.000	 0.000	 0.000	 0.161
No.189: 0.000	 0.000	 0.000	 0.000	 0.156
No.190: 1.000	 0.250	 0.250	 0.056	 0.442
No.191: 0.000	 0.000	 0.000	 0.000	 0.173
No.192: 1.000	 0.250	 0.250	 0.056	 0.443
No.193: 0.000	 0.000	 0.000	 0.000	 0.179
No.194: 0.000	 0.000	 0.000	 0.000	 0.172
No.195: 0.000	 0.000	 0.000	 0.000	 0.153
No.196: 0.000	 0.000	 0.000	 0.000	 0.155
No.197: 0.000	 0.000	 0.000	 0.000	 0.152
No.198: 0.000	 0.000	 0.000	 0.000	 0.175
No.199: 0.000	 0.000	 0.000	 0.000	 0.141
No.200: 0.000	 0.000	 0.000	 0.000	 0.133
No.201: 0.000	 0.000	 0.000	 0.056	 0.196
No.202: 0.000	 0.000	 0.000	 0.000	 0.157
No.203: 0.000	 0.000	 0.000	 0.000	 0.170
No.204: 0.000	 0.000	 0.000	 0.000	 0.162
No.205: 0.000	 0.000	 0.000	 0.056	 0.198
No.206: 0.000	 0.000	 0.000	 0.000	 0.154
No.207: 0.000	 0.000	 0.000	 0.000	 0.161
No.208: 0.000	 0.000	 0.000	 0.000	 0.161
No.209: 0.000	 0.000	 0.000	 0.000	 0.158
No.210: 0.000	 0.000	 0.000	 0.000	 0.160
No.211: 0.000	 0.000	 0.000	 0.056	 0.191
No.212: 0.000	 0.000	 0.000	 0.000	 0.160
No.213: 0.000	 0.000	 0.000	 0.000	 0.171
No.214: 0.000	 0.000	 0.000	 0.000	 0.156
No.215: 0.000	 0.000	 0.000	 0.000	 0.153
