Recall          Precision 
0.050000	0.336379
0.100000	0.286354
0.150000	0.230264
0.200000	0.200354
0.250000	0.179748
0.300000	0.164876
0.350000	0.152756
0.400000	0.141626
0.450000	0.132839
0.500000	0.124062
0.550000	0.116283
0.600000	0.108163
0.650000	0.100391
0.700000	0.092129
0.750000	0.083947
0.800000	0.075961
0.850000	0.067863
0.900000	0.059129
0.950000	0.050346
1.000000	0.039957
