Recall          Precision 
0.050000	0.338269
0.100000	0.288384
0.150000	0.229640
0.200000	0.199656
0.250000	0.179626
0.300000	0.165553
0.350000	0.154194
0.400000	0.143876
0.450000	0.135228
0.500000	0.126640
0.550000	0.118767
0.600000	0.110273
0.650000	0.102193
0.700000	0.093725
0.750000	0.085274
0.800000	0.076942
0.850000	0.068564
0.900000	0.059620
0.950000	0.050697
1.000000	0.040429
