        NN     FT     ST      E       DCG
No.97: 0.000	 0.000	 0.000	 0.000	 0.217
No.98: 0.000	 0.000	 0.000	 0.000	 0.185
No.99: 0.000	 0.000	 0.000	 0.000	 0.176
No.100: 0.000	 0.200	 0.400	 0.108	 0.349
No.101: 0.000	 0.000	 0.000	 0.056	 0.209
No.102: 0.000	 0.000	 0.000	 0.056	 0.244
No.103: 0.000	 0.000	 0.000	 0.111	 0.229
No.104: 0.000	 0.000	 0.000	 0.000	 0.147
No.105: 0.000	 0.000	 0.000	 0.000	 0.183
No.106: 0.000	 0.000	 0.000	 0.056	 0.208
No.107: 0.000	 0.000	 0.000	 0.056	 0.240
No.108: 0.000	 0.000	 0.000	 0.000	 0.181
No.109: 0.000	 0.000	 0.000	 0.000	 0.167
No.110: 0.000	 0.000	 0.000	 0.000	 0.177
No.111: 0.000	 0.000	 0.250	 0.056	 0.227
No.112: 0.000	 0.000	 0.000	 0.056	 0.201
No.113: 0.000	 0.000	 0.000	 0.056	 0.250
No.114: 0.000	 0.000	 0.000	 0.000	 0.195
No.115: 0.000	 0.000	 0.000	 0.000	 0.213
No.116: 0.000	 0.000	 0.000	 0.000	 0.178
No.117: 0.000	 0.000	 0.000	 0.000	 0.176
No.118: 0.000	 0.000	 0.000	 0.000	 0.220
No.119: 0.000	 0.000	 0.000	 0.000	 0.170
No.120: 0.000	 0.000	 0.000	 0.000	 0.179
No.121: 0.000	 0.000	 0.000	 0.056	 0.200
No.122: 0.000	 0.000	 0.000	 0.056	 0.211
No.123: 0.000	 0.000	 0.000	 0.000	 0.172
No.124: 0.000	 0.000	 0.000	 0.000	 0.193
No.125: 0.000	 0.000	 0.000	 0.000	 0.160
No.126: 0.000	 0.000	 0.000	 0.000	 0.187
No.127: 0.000	 0.000	 0.000	 0.000	 0.160
No.128: 0.000	 0.000	 0.000	 0.056	 0.220
No.129: 0.000	 0.000	 0.000	 0.056	 0.201
No.130: 0.000	 0.000	 0.000	 0.000	 0.181
No.131: 0.000	 0.000	 0.000	 0.000	 0.190
No.132: 0.000	 0.000	 0.000	 0.000	 0.165
No.133: 0.000	 0.000	 0.000	 0.056	 0.232
No.134: 0.000	 0.000	 0.000	 0.000	 0.178
No.135: 0.000	 0.000	 0.000	 0.000	 0.150
No.136: 0.000	 0.000	 0.000	 0.000	 0.181
No.137: 0.000	 0.000	 0.000	 0.000	 0.174
No.138: 0.000	 0.000	 0.000	 0.000	 0.153
