        NN     FT     ST      E       DCG
No.198: 0.000	 0.000	 0.000	 0.000	 0.162
No.199: 0.000	 0.000	 0.000	 0.000	 0.148
No.200: 0.000	 0.000	 0.000	 0.000	 0.148
No.201: 0.000	 0.000	 0.000	 0.000	 0.148
No.202: 0.000	 0.000	 0.000	 0.000	 0.156
No.203: 0.000	 0.000	 0.000	 0.000	 0.138
No.204: 0.000	 0.000	 0.000	 0.000	 0.150
No.205: 0.000	 0.000	 0.000	 0.000	 0.155
No.206: 0.000	 0.000	 0.000	 0.000	 0.132
No.207: 0.000	 0.000	 0.000	 0.000	 0.148
No.208: 0.000	 0.000	 0.000	 0.000	 0.133
No.209: 0.000	 0.000	 0.000	 0.000	 0.139
No.210: 0.000	 0.000	 0.000	 0.000	 0.130
No.211: 0.000	 0.000	 0.000	 0.000	 0.147
No.212: 0.000	 0.000	 0.000	 0.000	 0.143
No.213: 0.000	 0.000	 0.000	 0.000	 0.139
No.214: 0.000	 0.000	 0.000	 0.000	 0.149
No.215: 0.000	 0.000	 0.000	 0.000	 0.132
No.216: 0.000	 0.000	 0.000	 0.000	 0.170
No.217: 0.000	 0.000	 0.000	 0.000	 0.148
No.218: 0.000	 0.000	 0.000	 0.000	 0.151
No.219: 0.000	 0.000	 0.000	 0.000	 0.150
No.220: 0.000	 0.000	 0.000	 0.000	 0.138
No.221: 0.000	 0.000	 0.000	 0.000	 0.151
No.222: 0.000	 0.000	 0.000	 0.000	 0.144
No.223: 0.000	 0.000	 0.000	 0.000	 0.142
No.224: 0.000	 0.000	 0.000	 0.000	 0.140
No.225: 0.000	 0.000	 0.000	 0.000	 0.156
No.226: 0.000	 0.000	 0.000	 0.000	 0.136
No.227: 0.000	 0.000	 0.000	 0.000	 0.147
No.228: 0.000	 0.250	 0.250	 0.056	 0.334
No.229: 0.000	 0.000	 0.000	 0.000	 0.165
No.230: 0.000	 0.000	 0.000	 0.000	 0.139
No.231: 0.000	 0.000	 0.000	 0.000	 0.139
No.232: 0.000	 0.000	 0.000	 0.000	 0.136
No.233: 0.000	 0.000	 0.000	 0.000	 0.168
No.234: 0.000	 0.000	 0.000	 0.000	 0.155
No.235: 0.000	 0.000	 0.000	 0.000	 0.136
No.236: 0.000	 0.000	 0.000	 0.000	 0.147
No.237: 0.000	 0.000	 0.000	 0.000	 0.151
No.238: 0.000	 0.000	 0.000	 0.000	 0.158
No.239: 0.000	 0.000	 0.000	 0.000	 0.154
No.240: 0.000	 0.000	 0.000	 0.000	 0.156
No.241: 0.000	 0.000	 0.000	 0.000	 0.168
No.242: 0.000	 0.200	 0.400	 0.216	 0.412
No.243: 0.000	 0.000	 0.000	 0.108	 0.261
No.244: 0.000	 0.000	 0.200	 0.108	 0.301
No.245: 0.000	 0.000	 0.000	 0.054	 0.256
No.246: 0.000	 0.200	 0.200	 0.108	 0.383
No.247: 1.000	 0.200	 0.200	 0.162	 0.513
No.248: 0.000	 0.000	 0.000	 0.000	 0.153
No.249: 0.000	 0.000	 0.000	 0.054	 0.242
No.250: 0.000	 0.000	 0.000	 0.054	 0.200
No.251: 0.000	 0.000	 0.000	 0.000	 0.142
No.252: 0.000	 0.000	 0.200	 0.108	 0.288
No.253: 0.000	 0.000	 0.000	 0.216	 0.332
No.254: 0.000	 0.000	 0.000	 0.000	 0.203
No.255: 0.000	 0.000	 0.000	 0.054	 0.256
No.256: 0.000	 0.000	 0.000	 0.000	 0.140
No.257: 0.000	 0.200	 0.200	 0.162	 0.388
No.258: 0.000	 0.200	 0.400	 0.108	 0.363
No.259: 0.000	 0.000	 0.000	 0.000	 0.160
No.260: 0.000	 0.000	 0.200	 0.108	 0.279
No.261: 0.000	 0.000	 0.000	 0.000	 0.194
No.262: 0.000	 0.000	 0.000	 0.162	 0.309
No.263: 1.000	 0.400	 0.400	 0.162	 0.561
No.264: 1.000	 0.200	 0.200	 0.108	 0.484
No.265: 0.000	 0.400	 0.400	 0.162	 0.561
No.266: 0.000	 0.000	 0.000	 0.000	 0.164
No.267: 0.000	 0.000	 0.000	 0.000	 0.213
No.268: 0.000	 0.000	 0.000	 0.000	 0.139
No.269: 0.000	 0.000	 0.000	 0.000	 0.150
No.270: 0.000	 0.000	 0.000	 0.000	 0.146
No.271: 0.000	 0.000	 0.200	 0.108	 0.322
No.272: 1.000	 0.200	 0.200	 0.054	 0.463
No.273: 0.000	 0.000	 0.200	 0.054	 0.291
No.274: 0.000	 0.000	 0.000	 0.162	 0.292
No.275: 0.000	 0.000	 0.000	 0.000	 0.185
No.276: 0.000	 0.000	 0.000	 0.000	 0.215
No.277: 0.000	 0.000	 0.000	 0.000	 0.145
No.278: 0.000	 0.000	 0.000	 0.162	 0.296
No.279: 0.000	 0.000	 0.000	 0.054	 0.253
No.280: 0.000	 0.200	 0.200	 0.054	 0.356
No.281: 0.000	 0.000	 0.000	 0.000	 0.178
No.282: 0.000	 0.000	 0.000	 0.000	 0.190
No.283: 0.000	 0.000	 0.000	 0.000	 0.195
No.284: 0.000	 0.000	 0.000	 0.108	 0.266
No.285: 0.000	 0.000	 0.000	 0.000	 0.202
No.286: 0.000	 0.200	 0.200	 0.162	 0.354
No.287: 0.000	 0.000	 0.000	 0.162	 0.270
No.288: 1.000	 0.400	 0.400	 0.216	 0.573
No.289: 0.000	 0.200	 0.400	 0.108	 0.527
No.290: 0.000	 0.000	 0.000	 0.108	 0.288
No.291: 1.000	 0.200	 0.400	 0.162	 0.522
No.292: 0.000	 0.000	 0.000	 0.000	 0.157
No.293: 0.000	 0.000	 0.000	 0.000	 0.196
No.294: 1.000	 0.400	 0.600	 0.216	 0.638
No.295: 0.000	 0.000	 0.000	 0.000	 0.171
No.296: 0.000	 0.200	 0.200	 0.216	 0.505
No.297: 1.000	 0.200	 0.200	 0.108	 0.501
No.298: 0.000	 0.000	 0.000	 0.000	 0.196
No.299: 0.000	 0.000	 0.000	 0.054	 0.232
No.300: 1.000	 0.200	 0.400	 0.162	 0.522
No.301: 0.000	 0.000	 0.000	 0.108	 0.251
No.302: 0.000	 0.000	 0.000	 0.108	 0.235
No.303: 0.000	 0.200	 0.400	 0.108	 0.510
No.304: 0.000	 0.000	 0.200	 0.108	 0.287
No.305: 0.000	 0.200	 0.200	 0.108	 0.318
No.306: 0.000	 0.000	 0.000	 0.216	 0.296
No.307: 0.000	 0.000	 0.200	 0.108	 0.314
No.308: 0.000	 0.000	 0.000	 0.108	 0.271
No.309: 0.000	 0.000	 0.000	 0.000	 0.240
No.310: 0.000	 0.000	 0.000	 0.000	 0.152
No.311: 0.000	 0.000	 0.000	 0.108	 0.245
No.312: 0.000	 0.000	 0.000	 0.000	 0.162
No.313: 0.000	 0.000	 0.200	 0.216	 0.332
No.314: 0.000	 0.200	 0.400	 0.216	 0.444
No.315: 0.000	 0.200	 0.200	 0.054	 0.458
No.316: 0.000	 0.000	 0.000	 0.000	 0.145
No.317: 0.000	 0.000	 0.400	 0.216	 0.342
No.318: 0.000	 0.200	 0.200	 0.162	 0.338
No.319: 0.000	 0.000	 0.000	 0.000	 0.164
No.320: 0.000	 0.000	 0.000	 0.000	 0.204
No.321: 0.000	 0.000	 0.000	 0.000	 0.209
No.322: 0.000	 0.125	 0.125	 0.100	 0.312
No.323: 0.000	 0.000	 0.000	 0.000	 0.232
No.324: 0.000	 0.000	 0.000	 0.000	 0.221
No.325: 0.000	 0.000	 0.125	 0.050	 0.234
No.326: 1.000	 0.375	 0.750	 0.400	 0.847
No.327: 0.000	 0.125	 0.125	 0.150	 0.351
No.328: 0.000	 0.000	 0.000	 0.000	 0.260
No.329: 1.000	 0.125	 0.125	 0.050	 0.389
No.330: 0.000	 0.000	 0.000	 0.000	 0.218
No.331: 0.000	 0.000	 0.000	 0.000	 0.211
No.332: 0.000	 0.375	 0.500	 0.250	 0.604
No.333: 0.000	 0.000	 0.125	 0.050	 0.225
No.334: 1.000	 0.375	 0.625	 0.350	 0.636
No.335: 0.000	 0.000	 0.125	 0.100	 0.299
No.336: 0.000	 0.000	 0.000	 0.050	 0.225
No.337: 0.000	 0.000	 0.000	 0.000	 0.191
No.338: 0.000	 0.125	 0.125	 0.050	 0.260
No.339: 0.000	 0.000	 0.000	 0.000	 0.200
No.340: 0.000	 0.000	 0.000	 0.050	 0.235
No.341: 0.000	 0.000	 0.000	 0.000	 0.205
No.342: 0.000	 0.000	 0.000	 0.000	 0.256
No.343: 0.000	 0.000	 0.000	 0.000	 0.209
No.344: 0.000	 0.000	 0.000	 0.000	 0.227
No.345: 0.000	 0.000	 0.000	 0.000	 0.194
No.346: 0.000	 0.000	 0.000	 0.000	 0.207
No.347: 0.000	 0.000	 0.125	 0.050	 0.232
No.348: 0.000	 0.000	 0.000	 0.000	 0.201
No.349: 0.000	 0.000	 0.000	 0.000	 0.202
No.350: 0.000	 0.125	 0.125	 0.050	 0.256
No.351: 0.000	 0.125	 0.125	 0.050	 0.293
No.352: 0.000	 0.000	 0.000	 0.100	 0.315
No.353: 0.000	 0.000	 0.000	 0.000	 0.218
No.354: 0.000	 0.000	 0.000	 0.050	 0.250
No.355: 0.000	 0.000	 0.000	 0.000	 0.201
No.356: 0.000	 0.125	 0.250	 0.100	 0.337
No.357: 0.000	 0.000	 0.000	 0.000	 0.183
No.358: 0.000	 0.125	 0.250	 0.150	 0.498
No.359: 0.000	 0.000	 0.000	 0.050	 0.236
No.360: 0.000	 0.000	 0.000	 0.050	 0.234
No.361: 0.000	 0.000	 0.250	 0.100	 0.307
No.362: 0.000	 0.000	 0.000	 0.000	 0.224
No.363: 0.000	 0.125	 0.125	 0.050	 0.293
No.364: 0.000	 0.000	 0.000	 0.000	 0.203
No.365: 0.000	 0.000	 0.000	 0.000	 0.204
No.366: 0.000	 0.000	 0.000	 0.000	 0.195
No.367: 0.000	 0.000	 0.000	 0.000	 0.233
No.368: 0.000	 0.000	 0.000	 0.000	 0.204
No.369: 0.000	 0.000	 0.000	 0.000	 0.214
No.370: 1.000	 0.125	 0.250	 0.150	 0.469
No.371: 0.000	 0.000	 0.000	 0.000	 0.190
No.372: 0.000	 0.000	 0.000	 0.000	 0.193
No.373: 0.000	 0.000	 0.375	 0.150	 0.313
No.374: 0.000	 0.000	 0.000	 0.000	 0.215
No.375: 1.000	 0.125	 0.125	 0.050	 0.426
No.376: 0.000	 0.000	 0.000	 0.000	 0.199
No.377: 0.000	 0.000	 0.000	 0.000	 0.220
No.378: 0.000	 0.000	 0.000	 0.000	 0.197
No.379: 0.000	 0.000	 0.125	 0.100	 0.297
No.380: 0.000	 0.000	 0.125	 0.050	 0.308
No.381: 0.000	 0.000	 0.000	 0.050	 0.241
No.382: 0.000	 0.000	 0.000	 0.000	 0.192
No.383: 0.000	 0.000	 0.125	 0.050	 0.274
No.384: 0.000	 0.000	 0.125	 0.050	 0.273
No.385: 1.000	 0.125	 0.375	 0.200	 0.518
No.386: 0.000	 0.000	 0.000	 0.000	 0.222
No.387: 0.000	 0.000	 0.000	 0.000	 0.199
No.388: 0.000	 0.000	 0.000	 0.000	 0.234
No.389: 0.000	 0.125	 0.125	 0.050	 0.287
No.390: 0.000	 0.000	 0.125	 0.050	 0.293
No.391: 0.000	 0.000	 0.000	 0.000	 0.218
No.392: 0.000	 0.000	 0.000	 0.050	 0.250
No.393: 0.000	 0.000	 0.000	 0.000	 0.213
No.394: 0.000	 0.000	 0.000	 0.000	 0.210
No.395: 0.000	 0.000	 0.000	 0.050	 0.238
No.396: 0.000	 0.000	 0.000	 0.000	 0.204
No.397: 0.000	 0.125	 0.125	 0.050	 0.295
No.398: 0.000	 0.000	 0.000	 0.000	 0.222
No.399: 0.000	 0.000	 0.125	 0.050	 0.242
No.400: 0.000	 0.000	 0.000	 0.000	 0.274
No.401: 0.000	 0.000	 0.000	 0.056	 0.193
No.402: 0.000	 0.000	 0.000	 0.056	 0.236
No.403: 0.000	 0.000	 0.000	 0.000	 0.210
No.404: 0.000	 0.000	 0.000	 0.000	 0.152
No.405: 0.000	 0.500	 0.500	 0.111	 0.466
No.406: 0.000	 0.000	 0.000	 0.000	 0.184
No.407: 0.000	 0.000	 0.000	 0.000	 0.172
No.408: 1.000	 0.250	 0.500	 0.111	 0.541
No.409: 0.000	 0.000	 0.000	 0.000	 0.178
No.410: 0.000	 0.000	 0.000	 0.056	 0.214
No.411: 0.000	 0.000	 0.000	 0.000	 0.174
No.412: 0.000	 0.250	 0.500	 0.167	 0.461
No.413: 0.000	 0.250	 0.250	 0.111	 0.505
No.414: 0.000	 0.250	 0.250	 0.111	 0.362
No.415: 0.000	 0.250	 0.250	 0.222	 0.396
No.416: 0.000	 0.000	 0.000	 0.056	 0.244
No.417: 0.000	 0.000	 0.000	 0.000	 0.166
