        NN     FT     ST      E       DCG
No.97: 0.000	 0.000	 0.000	 0.054	 0.195
No.98: 0.000	 0.000	 0.400	 0.216	 0.372
No.99: 0.000	 0.000	 0.000	 0.000	 0.201
No.100: 0.000	 0.200	 0.200	 0.054	 0.254
No.101: 1.000	 0.400	 0.600	 0.216	 0.772
No.102: 0.000	 0.400	 0.400	 0.216	 0.641
No.103: 0.000	 0.000	 0.000	 0.162	 0.298
No.104: 1.000	 0.600	 0.600	 0.216	 0.863
No.105: 0.000	 0.000	 0.000	 0.162	 0.298
No.106: 1.000	 0.800	 0.800	 0.270	 0.955
No.107: 0.000	 0.000	 0.000	 0.000	 0.165
No.108: 0.000	 0.000	 0.000	 0.216	 0.321
No.109: 1.000	 0.400	 0.600	 0.216	 0.781
No.110: 1.000	 0.400	 0.600	 0.216	 0.776
No.111: 0.000	 0.000	 0.000	 0.000	 0.148
No.112: 0.000	 0.000	 0.000	 0.000	 0.168
No.113: 0.000	 0.000	 0.000	 0.000	 0.169
No.114: 0.000	 0.000	 0.000	 0.108	 0.234
No.115: 1.000	 0.800	 0.800	 0.216	 0.907
No.116: 0.000	 0.000	 0.000	 0.054	 0.211
No.117: 0.000	 0.000	 0.000	 0.000	 0.177
No.118: 0.000	 0.000	 0.400	 0.108	 0.331
No.119: 0.000	 0.000	 0.000	 0.000	 0.181
No.120: 0.000	 0.000	 0.000	 0.000	 0.169
No.121: 0.000	 0.000	 0.000	 0.000	 0.183
No.122: 0.000	 0.000	 0.000	 0.000	 0.161
No.123: 0.000	 0.000	 0.000	 0.000	 0.188
No.124: 1.000	 0.200	 0.200	 0.054	 0.412
No.125: 1.000	 0.200	 0.200	 0.108	 0.469
No.126: 1.000	 0.600	 0.600	 0.216	 0.704
No.127: 1.000	 0.400	 0.800	 0.270	 0.812
No.128: 1.000	 0.400	 0.800	 0.216	 0.792
No.129: 0.000	 0.000	 0.000	 0.054	 0.200
No.130: 1.000	 0.400	 0.400	 0.216	 0.750
No.131: 0.000	 0.400	 0.400	 0.162	 0.642
No.132: 0.000	 0.000	 0.600	 0.216	 0.402
No.133: 0.000	 0.000	 0.000	 0.000	 0.185
No.134: 0.000	 0.000	 0.000	 0.000	 0.176
No.135: 1.000	 0.400	 0.400	 0.216	 0.737
No.136: 0.000	 0.000	 0.000	 0.000	 0.176
No.137: 0.000	 0.000	 0.000	 0.000	 0.157
No.138: 0.000	 0.000	 0.000	 0.000	 0.160
No.139: 1.000	 0.400	 0.600	 0.216	 0.772
No.140: 0.000	 0.000	 0.000	 0.054	 0.217
No.141: 0.000	 0.000	 0.000	 0.162	 0.282
No.142: 0.000	 0.000	 0.000	 0.108	 0.227
No.143: 0.000	 0.000	 0.000	 0.108	 0.241
No.144: 0.000	 0.000	 0.000	 0.000	 0.146
No.145: 0.000	 0.000	 0.000	 0.000	 0.162
No.146: 0.000	 0.000	 0.000	 0.000	 0.192
No.147: 1.000	 0.400	 0.400	 0.216	 0.742
No.148: 0.000	 0.000	 0.000	 0.000	 0.180
No.149: 1.000	 0.400	 0.400	 0.216	 0.734
No.150: 1.000	 0.400	 0.400	 0.216	 0.767
No.151: 0.000	 0.000	 0.000	 0.000	 0.144
No.152: 1.000	 0.400	 0.400	 0.216	 0.733
No.153: 0.000	 0.000	 0.000	 0.108	 0.274
No.154: 0.000	 0.400	 0.400	 0.162	 0.610
No.155: 0.000	 0.200	 0.400	 0.216	 0.547
No.156: 0.000	 0.000	 0.000	 0.000	 0.171
No.157: 0.000	 0.000	 0.000	 0.000	 0.149
No.158: 1.000	 0.400	 0.400	 0.162	 0.714
No.159: 0.000	 0.000	 0.000	 0.000	 0.185
No.160: 0.000	 0.200	 0.400	 0.108	 0.340
No.161: 0.000	 0.000	 0.000	 0.000	 0.139
No.162: 0.000	 0.000	 0.000	 0.000	 0.139
No.163: 0.000	 0.000	 0.000	 0.000	 0.176
No.164: 0.000	 0.000	 0.000	 0.000	 0.152
No.165: 0.000	 0.000	 0.000	 0.000	 0.132
No.166: 0.000	 0.000	 0.000	 0.000	 0.155
