Recall      Precision 
0.050000	0.110309
0.100000	0.055101
0.150000	0.047437
0.200000	0.036667
0.250000	0.035693
0.300000	0.033637
0.350000	0.031848
0.400000	0.030537
0.450000	0.029521
0.500000	0.028608
0.550000	0.027944
0.600000	0.027109
0.650000	0.026198
0.700000	0.025302
0.750000	0.024483
0.800000	0.023720
0.850000	0.022802
0.900000	0.021684
0.950000	0.020269
1.000000	0.018297
